company,ticker,date,title,link
Petroleo Brasileiro S.A. Petrobras ADR,PBR,09:35AM,"Petrobras Posts Surprise Loss on Tax Deal, Keeps Dividend",https://finance.yahoo.com/news/petrobras-posts-surprise-loss-tax-021344959.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,06:56AM,"Petrobras reports $470m net loss in Q2 2024, below expectations",https://finance.yahoo.com/m/6d004137-25a2-309c-8d8b-908f854aab7d/petrobras-reports-%24470m-net.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,05:04AM,Petrobras: Q2 Earnings Snapshot,https://finance.yahoo.com/news/petrobras-q2-earnings-snapshot-090421123.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,04:16AM,Petrobras secures environmental clearance to expand production at offshore fields,https://finance.yahoo.com/m/488792cb-838c-38d8-bd76-6b2b02a38630/petrobras-secures.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,02:30AM,Petrobras Posts Net Loss for Q2 after Brazil Tax Settlement,https://www.rigzone.com/news/wire/petrobras_posts_net_loss_for_q2_after_brazil_tax_settlement-09-aug-2024-177694-article/
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Aug-08-24 09:50AM,Petrobras' (PBR) Uchuva-2 Well Confirms Major Gas Discovery,https://finance.yahoo.com/news/petrobras-pbr-uchuva-2-well-135000866.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Aug-06-24 10:58AM,Petrobras confirms discovery of gas reserves off Colombias coast,https://finance.yahoo.com/m/9b83ee37-fec9-3430-a9e4-ec3d18a121fa/petrobras-confirms-discovery.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,07:56AM,Will Petrobras (PBR) Report Q2 Earnings Beat on Output Gains?,https://finance.yahoo.com/news/petrobras-pbr-report-q2-earnings-115600429.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Aug-05-24 06:37AM,Petrobras plans to bid with partners for stake in Galps Namibia oil prospect,https://finance.yahoo.com/m/7443c56e-2e4f-3bb2-9a4f-94a61955763b/petrobras-plans-to-bid-with.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,04:16AM,OneSubsea awarded contract for subsea production systems offshore Brazil,https://finance.yahoo.com/m/18abe1e8-8993-3061-8a83-a614b0c10abe/onesubsea-awarded-contract.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Aug-02-24 01:18PM,"Exclusive-Petrobras' bid for Galp's Namibia prospect to include at least one partner, sources say",https://finance.yahoo.com/news/exclusive-petrobras-bid-galps-namibia-171817500.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,07:56AM,SLB OneSubsea awarded major contract by Petrobras for two ultra-deepwater projects offshore Brazil,https://www.businesswire.com/news/home/20240801283987/en
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Aug-01-24 04:36AM,"Petrobras, CNOOC and Petrochina major winners in Brazils oil auction",https://finance.yahoo.com/m/a05e0d4a-67d8-3661-aa5e-9aa957274092/petrobras%2C-cnooc-and.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jul-31-24 08:39AM,Petrobras 2Q Production Rises 2.4% YOY to 2.7 MMboe/d,https://finance.yahoo.com/news/petrobras-2q-production-rises-2-123954128.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jul-30-24 05:45PM,Why Petrobras (PBR) Dipped More Than Broader Market Today,https://finance.yahoo.com/news/why-petrobras-pbr-dipped-more-214518907.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jul-29-24 04:36AM,Petrobras bids for stake in Galps Namibian offshore oil discovery,https://finance.yahoo.com/m/6d647680-0af6-32e8-b91b-40df026e9ca7/petrobras-bids-for-stake-in.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jul-26-24 09:00AM,Investors Heavily Search Petroleo Brasileiro S.A.- Petrobras (PBR): Here is What You Need to Know,https://finance.yahoo.com/news/investors-heavily-search-petroleo-brasileiro-130015621.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,06:16AM,GA Drilling partners Petrobras to enhance drilling efficiency,https://finance.yahoo.com/m/b5736986-89e4-384f-9fe7-2dde02579546/ga-drilling-partners.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,06:03AM,"Petrobras wrapping up due diligence to buy back refinery from Mubadala, sources say",https://finance.yahoo.com/news/petrobras-wrapping-due-diligence-buy-100303509.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jul-23-24 05:50PM,Petrobras (PBR) Registers a Bigger Fall Than the Market: Important Facts to Note,https://finance.yahoo.com/news/petrobras-pbr-registers-bigger-fall-215017118.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jul-22-24 08:00PM,5 Highest Paying Oil & Gas Dividend Stocks for This Summer,https://finance.yahoo.com/news/5-highest-paying-oil-gas-000000264.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,07:04AM,"Exclusive-Unigel demands Petrobras pay for losses on Brazil fertilizer plants, letter shows",https://finance.yahoo.com/news/exclusive-unigel-demands-petrobras-pay-110454621.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jul-17-24 05:50PM,Petrobras (PBR) Stock Moves -0.39%: What You Should Know,https://finance.yahoo.com/news/petrobras-pbr-stock-moves-0-215018747.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jul-11-24 05:50PM,Why the Market Dipped But Petrobras (PBR) Gained Today,https://finance.yahoo.com/news/why-market-dipped-petrobras-pbr-215017027.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,05:45AM,Petrobras (PBR) Eyes Expansion of Bolivia's Gas Investments,https://www.zacks.com/stock/news/2299690/petrobras-pbr-eyes-expansion-of-bolivia-s-gas-investments
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jul-09-24 05:44AM,Petrobras (PBR) Raises Domestic Gasoline Prices in Brazil,https://www.zacks.com/stock/news/2298267/petrobras-pbr-raises-domestic-gasoline-prices-in-brazil
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jul-08-24 06:10PM,The Wealthiest Person in Brazil,https://www.insidermonkey.com/blog/the-wealthiest-person-in-brazil-1321572/
Petroleo Brasileiro S.A. Petrobras ADR,PBR,06:09PM,30 Wealthiest People in Brazil,https://www.insidermonkey.com/blog/30-wealthiest-people-in-brazil-1321552/
Petroleo Brasileiro S.A. Petrobras ADR,PBR,03:20PM,Petrobras Raises Gasoline Prices for First Time in 11 Months,https://finance.yahoo.com/news/petrobras-raises-gasoline-prices-first-192017106.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,01:13PM,"Brazil's Petrobras ups gasoline prices 7%, first hike under new CEO",https://finance.yahoo.com/news/brazils-petrobras-hikes-gasoline-prices-171337480.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jul-01-24 05:59AM,Petrobras (PBR) Puts Off the Barracuda-Caratinga FPSO Tender,https://www.zacks.com/stock/news/2295396/petrobras-pbr-puts-off-the-barracuda-caratinga-fpso-tender
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-27-24 09:48AM,"Dynatrace initiated, U.S. Bancorp downgraded: Wall Street's top analyst calls",https://finance.yahoo.com/news/dynatrace-initiated-u-bancorp-downgraded-134813495.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,06:17AM,TotalEnergies to acquire 60% stake in Block STP02 offshore Sao Tome and Principe,https://finance.yahoo.com/m/f184f5f9-29da-3832-bbd7-0a6f9522d255/totalenergies-to-acquire-60%25.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-26-24 05:50PM,Petrobras (PBR) Stock Falls Amid Market Uptick: What Investors Need to Know,https://www.zacks.com/stock/news/2293966/petrobras-pbr-stock-falls-amid-market-uptick-what-investors-need-to-know
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-25-24 05:42AM,"Petrobras (PBR) Signs Gas Supply Deal With Gerdau, Naturgy",https://www.zacks.com/stock/news/2292638/petrobras-pbr-signs-gas-supply-deal-with-gerdau-naturgy
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-24-24 11:00AM,"Petrobras Inks Free Market Gas Supply Deal with Gerdau, Naturgy",https://www.rigzone.com/news/petrobras_inks_free_market_gas_supply_deal_with_gerdau_naturgy-24-jun-2024-177190-article/
Petroleo Brasileiro S.A. Petrobras ADR,PBR,06:18AM,Petrobras (PBR) Starts Drilling Uchuva-2 Well in Colombia,https://www.zacks.com/stock/news/2291950/petrobras-pbr-starts-drilling-uchuva-2-well-in-colombia
Petroleo Brasileiro S.A. Petrobras ADR,PBR,04:56AM,Petrobras and Ecopetrol begin drilling at Uchuva-2 well offshore Colombia,https://finance.yahoo.com/m/586609ca-db43-32f4-a563-f5b1cff0895b/petrobras-and-ecopetrol-begin.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-22-24 07:00AM,Brazil Is Oil Market Wildcard After Near-Million-Barrel Plunge,https://finance.yahoo.com/news/brazil-oil-market-wildcard-near-110000938.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-20-24 05:50PM,Petrobras (PBR) Rises As Market Takes a Dip: Key Facts,https://www.zacks.com/stock/news/2291106/petrobras-pbr-rises-as-market-takes-a-dip-key-facts
Petroleo Brasileiro S.A. Petrobras ADR,PBR,09:00AM,Petrobras Eyes Wind Project Offshore Rio de Janeiro,https://www.rigzone.com/news/petrobras_eyes_wind_project_offshore_rio_de_janeiro-20-jun-2024-177161-article/
Petroleo Brasileiro S.A. Petrobras ADR,PBR,12:00AM,AP Top Financial News at 11:31 p.m. EDT,https://finance.yahoo.com/news/ap-top-financial-news-1-040000062.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,12:00AM,AP Top Extended Financial Headlines at 7:54 p.m. EDT,https://finance.yahoo.com/news/ap-top-extended-financial-headlines-040000768.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-19-24 07:57PM,New Petrobras chief is sworn in as market worries Brazil's government will have heavier hand,https://finance.yahoo.com/news/petrobras-chief-sworn-market-worries-235723954.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-18-24 10:53AM,Petrobras Greenlights Tax Payment That Helps Lulas Budget,https://finance.yahoo.com/news/petrobras-greenlights-tax-payment-helps-222657100.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-17-24 05:41PM,"Market conditions drive international airlines away from Brazil, Airbus says",https://finance.yahoo.com/news/market-conditions-drive-international-airlines-214110812.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,06:22AM,Petrobras (PBR) Inks Vessel Contracts With Solstad Offshore,https://www.zacks.com/stock/news/2288916/petrobras-pbr-inks-vessel-contracts-with-solstad-offshore
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-14-24 05:45PM,Petrobras (PBR) Suffers a Larger Drop Than the General Market: Key Insights,https://www.zacks.com/stock/news/2288719/petrobras-pbr-suffers-a-larger-drop-than-the-general-market-key-insights
Petroleo Brasileiro S.A. Petrobras ADR,PBR,03:31PM,Petrobrass Boss Taps Fernando Melgarejo as New CFO,https://finance.yahoo.com/news/petrobras-boss-taps-fernando-melgarejo-183135710.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,09:10AM,Petrobras (PBR) to Develop Advanced Subsea Pumping Technology,https://www.zacks.com/stock/news/2288516/petrobras-pbr-to-develop-advanced-subsea-pumping-technology
Petroleo Brasileiro S.A. Petrobras ADR,PBR,07:26AM,"Petrobras, Shearwater Ink MoU for R&D on Seismic Tech",https://www.rigzone.com/news/petrobras_shearwater_ink_mou_for_rd_on_seismic_tech-14-jun-2024-177097-article/
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-13-24 07:01AM,Petroleo Brasileiro SA Petrobras's Dividend Analysis,https://finance.yahoo.com/news/petroleo-brasileiro-sa-petrobrass-dividend-110125948.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,06:02AM,"Petrobras (PBR), Shearwater Team Up for Seismic Innovation",https://www.zacks.com/stock/news/2287644/petrobras-pbr-shearwater-team-up-for-seismic-innovation
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-11-24 09:12AM,Petrobras Taps Baker Hughes for Plug and Abandonment Services,https://www.rigzone.com/news/petrobras_taps_baker_hughes_for_plug_and_abandonment_services-11-jun-2024-177052-article/
Petroleo Brasileiro S.A. Petrobras ADR,PBR,07:00AM,Contrarian Crusaders: 3 Stocks Championing the Cause of Unconventional Gains,https://investorplace.com/2024/06/contrarian-crusaders-3-stocks-championing-the-cause-of-unconventional-gains/
Petroleo Brasileiro S.A. Petrobras ADR,PBR,05:57AM,"Petrobras (PBR), Baker Hughes Ink Well Construction Contract",https://www.zacks.com/stock/news/2286411/petrobras-pbr-baker-hughes-ink-well-construction-contract
Petroleo Brasileiro S.A. Petrobras ADR,PBR,02:30AM,"Petrobras, Curtiss-Wright Collaborate on New Subsea Pumping System",https://www.rigzone.com/news/petrobras_curtisswright_collaborate_on_new_subsea_pumping_system-11-jun-2024-177044-article/
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-10-24 05:50PM,Petrobras (PBR) Rises Higher Than Market: Key Facts,https://www.zacks.com/stock/news/2286306/petrobras-pbr-rises-higher-than-market-key-facts
Petroleo Brasileiro S.A. Petrobras ADR,PBR,09:50AM,Vallourec to Supply Tubes for Petrobras Offshore Wells,https://www.rigzone.com/news/vallourec_to_supply_tubes_for_petrobras_offshore_wells-10-jun-2024-177036-article/
Petroleo Brasileiro S.A. Petrobras ADR,PBR,07:48AM,"Petrobras (PBR), Vallourec Team Up for Offshore Development",https://www.zacks.com/stock/news/2285814/petrobras-pbr-vallourec-team-up-for-offshore-development
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-07-24 08:19AM,Sulzer Partners with TechnipFMC for Petrobras CO2 Pump Solutions,https://www.rigzone.com/news/sulzer_partners_with_technipfmc_for_petrobras_co2_pump_solutions-07-jun-2024-177021-article/
Petroleo Brasileiro S.A. Petrobras ADR,PBR,08:09AM,Petrobras (PBR) Divests 30% Stake in Brentech to Enegen,https://www.zacks.com/stock/news/2285207/petrobras-pbr-divests-30-stake-in-brentech-to-enegen
Petroleo Brasileiro S.A. Petrobras ADR,PBR,Jun-04-24 02:30AM,Petrobras Sells Stake in Brentech,https://www.rigzone.com/news/petrobras_sells_stake_in_brentech-04-jun-2024-176963-article/
Petroleo Brasileiro S.A. Petrobras ADR,PBR,May-30-24 08:35AM,Subsea7 secures contract for development of Búzios 9 in Brazil,https://finance.yahoo.com/m/6daa510e-8e24-3a03-991e-88734df56952/subsea7-secures-contract-for.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,08:15AM,Petrobras (PBR) Inks $1.25 Billion Buzios 9 Deal With Subsea 7,https://www.zacks.com/stock/news/2281215/petrobras-pbr-inks-1-25-billion-buzios-9-deal-with-subsea-7
Petroleo Brasileiro S.A. Petrobras ADR,PBR,May-29-24 12:54PM,"Petrobras:  UBS optimistic, expects payment of extraordinary retained dividends",https://finance.yahoo.com/news/petrobras-ubs-optimistic-expects-payment-165437649.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,May-28-24 10:27AM,TotalEnergies and partners make FID on two Brazilian oil field projects,https://finance.yahoo.com/m/91c98250-0548-3dae-803b-723bd71248ba/totalenergies-and-partners.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,10:07AM,Petrobras Chief Pledges Investor Returns After CEO Upheaval,https://finance.yahoo.com/news/petrobras-head-pledges-investor-returns-020117970.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,08:47AM,Seatrium Bags $8B FPSO Contracts from Petrobras,https://www.rigzone.com/news/seatrium_bags_8b_fpso_contracts_from_petrobras-28-may-2024-176889-article/
Petroleo Brasileiro S.A. Petrobras ADR,PBR,02:30AM,"Petrobras, Partners Take FID on Atapu, Sepia Second Phase",https://www.rigzone.com/news/petrobras_partners_take_fid_on_atapu_sepia_second_phase-28-may-2024-176880-article/
Petroleo Brasileiro S.A. Petrobras ADR,PBR,May-27-24 06:06AM,Petrobras awards $8.15bn FPSO construction contract to Seatrium,https://finance.yahoo.com/m/5ae98393-2077-3956-9ff3-8c47fd101826/petrobras-awards-%248.15bn-fpso.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,05:47AM,Petrobras (PBR) Awards $11B Contract to Seatrium for FPSOs,https://www.zacks.com/stock/news/2279207/petrobras-pbr-awards-11b-contract-to-seatrium-for-fpsos
Petroleo Brasileiro S.A. Petrobras ADR,PBR,May-24-24 12:00PM,Petrobras (PBR) Halts Sale of Refineries to Aid Brazil Economy,https://www.zacks.com/stock/news/2278847/petrobras-pbr-halts-sale-of-refineries-to-aid-brazil-economy
Petroleo Brasileiro S.A. Petrobras ADR,PBR,08:39AM,Brazil's Petrobras approves Chambriard as new CEO,https://finance.yahoo.com/news/brazils-petrobras-approves-chambriard-ceo-123903747.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,May-22-24 12:44PM,Petrobras says antitrust watchdog agreed to free company from asset sales,https://finance.yahoo.com/news/petrobras-says-antitrust-watchdog-agreed-164413512.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,06:49AM,Brazilian court rules against Petrobras in $193 million tax case,https://finance.yahoo.com/news/brazilian-court-rules-against-petrobras-104947092.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,May-20-24 10:01AM,Petrobras (PBR) Hit by Dividend Fiasco: All You Need to Know,https://www.zacks.com/stock/news/2276154/petrobras-pbr-hit-by-dividend-fiasco-all-you-need-to-know
Petroleo Brasileiro S.A. Petrobras ADR,PBR,09:59AM,Petrobras (PBR) Launches Newbuild Support Vessel Tenders,https://www.zacks.com/stock/news/2276142/petrobras-pbr-launches-newbuild-support-vessel-tenders
Petroleo Brasileiro S.A. Petrobras ADR,PBR,May-17-24 11:46AM,"Brazil Oil Juniors 3R, Enauta Agree on $1.2 Billion Deal",https://finance.yahoo.com/news/brazil-oil-juniors-3r-enauta-154651180.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,09:00AM,Investors Heavily Search Petroleo Brasileiro S.A.- Petrobras (PBR): Here is What You Need to Know,https://www.zacks.com/stock/news/2275269/investors-heavily-search-petroleo-brasileiro-s-a-petrobras-pbr-here-is-what-you-need-to-know
Petroleo Brasileiro S.A. Petrobras ADR,PBR,May-16-24 12:56PM,"Lula Pushes New Petrobras CEO to Boost Refinery, Gas Investments",https://finance.yahoo.com/news/lula-pushes-petrobras-ceo-boost-165619532.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,08:09AM,Petrobras (PBR) Q1 Earnings Lag on High Pre-Salt Lifting Costs,https://www.zacks.com/stock/news/2274628/petrobras-pbr-q1-earnings-lag-on-high-pre-salt-lifting-costs
Petroleo Brasileiro S.A. Petrobras ADR,PBR,06:00AM,"RPT-NEWSMAKER-Magda Chambriard, new Petrobras CEO, charged by Lula with firing up job creation",https://finance.yahoo.com/news/rpt-newsmaker-magda-chambriard-petrobras-100000652.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR,May-15-24 04:54PM,"Magda Chambriard, new Petrobras CEO, charged by Lula with firing up job creation",https://finance.yahoo.com/news/magda-chambriard-petrobras-ceo-charged-205411509.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,Today 07:35AM,PETROBRAS ANNOUNCES EXPIRATION AND EXPIRATION DATE RESULTS OF CASH TENDER OFFERS,https://finance.yahoo.com/news/petrobras-announces-expiration-expiration-date-113500522.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,Aug-26-24 05:30PM,Brazil stocks higher at close of trade; Bovespa up 0.95%,https://finance.yahoo.com/news/brazil-stocks-higher-close-trade-213008066.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,Aug-09-24 12:15PM,Petrobras keeps door open for potential extra dividends this year,https://finance.yahoo.com/news/petrobras-keeps-door-open-potential-161537535.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,05:04AM,Petrobras: Q2 Earnings Snapshot,https://finance.yahoo.com/news/petrobras-q2-earnings-snapshot-090421123.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,02:30AM,Petrobras Posts Net Loss for Q2 after Brazil Tax Settlement,https://www.rigzone.com/news/wire/petrobras_posts_net_loss_for_q2_after_brazil_tax_settlement-09-aug-2024-177694-article/
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,Aug-02-24 01:18PM,"Exclusive-Petrobras' bid for Galp's Namibia prospect to include at least one partner, sources say",https://finance.yahoo.com/news/exclusive-petrobras-bid-galps-namibia-171817500.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,Jul-26-24 06:03AM,"Petrobras wrapping up due diligence to buy back refinery from Mubadala, sources say",https://finance.yahoo.com/news/petrobras-wrapping-due-diligence-buy-100303509.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,Jul-22-24 07:04AM,"Exclusive-Unigel demands Petrobras pay for losses on Brazil fertilizer plants, letter shows",https://finance.yahoo.com/news/exclusive-unigel-demands-petrobras-pay-110454621.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,Jul-08-24 06:10PM,The Wealthiest Person in Brazil,https://finance.yahoo.com/news/wealthiest-person-brazil-221035915.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,01:13PM,Brazil's Petrobras hikes gasoline prices for first time in 11 months,https://finance.yahoo.com/news/brazils-petrobras-hikes-gasoline-prices-171337480.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,Jun-19-24 07:57PM,Petrobras new chief sworn in as market worries Brazil's government will have heavier hand,https://finance.yahoo.com/news/petrobras-chief-sworn-market-worries-235723954.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,Jun-17-24 05:41PM,"Market conditions drive international airlines away from Brazil, Airbus says",https://finance.yahoo.com/news/market-conditions-drive-international-airlines-214110812.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,May-27-24 10:01PM,New Petrobras Head Pledges Investor Returns After CEO Upheavel,https://finance.yahoo.com/news/petrobras-head-pledges-investor-returns-020117970.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,May-24-24 08:39AM,Brazil's Petrobras approves Chambriard as new CEO,https://finance.yahoo.com/news/brazils-petrobras-approves-chambriard-ceo-123903747.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,May-22-24 12:44PM,Petrobras says antitrust watchdog agreed to free company from asset sales,https://finance.yahoo.com/news/petrobras-says-antitrust-watchdog-agreed-164413512.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,06:49AM,Brazilian court rules against Petrobras in $193 million tax case,https://finance.yahoo.com/news/brazilian-court-rules-against-petrobras-104947092.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,May-15-24 04:54PM,"Magda Chambriard, new Petrobras CEO, charged by Lula with firing up job creation",https://finance.yahoo.com/news/magda-chambriard-petrobras-ceo-charged-205411509.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,03:40PM,"EMERGING MARKETS-Mexico, Chile lead Latam FX up after US data; Brazilian equities lag",https://finance.yahoo.com/news/emerging-markets-mexico-chile-lead-194042744.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,01:19PM,CEO of Brazils oil and gas giant Petrobras steps down following dustup over dividends,https://finance.yahoo.com/news/ceo-brazil-oil-gas-giant-171941750.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,11:42AM,Why Petrobras Stock Keeps Going Down,https://finance.yahoo.com/m/6502beac-cd80-398a-a007-6d58303af7b5/why-petrobras-stock-keeps.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,11:07AM,"EMERGING MARKETS-Most Latam FX up on softer U.S. dollar, Brazilian markets lag",https://finance.yahoo.com/news/emerging-markets-most-latam-fx-150714526.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,09:13AM,Petrobras shares plunge as Brazil's Lula swaps CEO,https://finance.yahoo.com/news/shares-brazils-petrobras-plunge-8-131338970.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,May-14-24 11:31PM,Brazil President Lula Fires Petrobras CEO After Dividend Dispute,https://finance.yahoo.com/news/brazil-president-lula-fires-petrobras-005021827.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,08:51PM,"Petrobras CEO offers resignation, U.S.-listed shares tumble",https://finance.yahoo.com/news/petrobras-ceo-offers-resignation-u-005112138.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,04:06PM,"EMERGING MARKETS-Colombia, Chile outperform broader Latam FX in lead up to US data",https://finance.yahoo.com/news/emerging-markets-colombia-chile-outperform-200612746.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,06:51AM,Petrobras records 38% drop in profits in Q1 2024 due to reduced sales,https://finance.yahoo.com/m/8c51c848-9ef3-3c26-ae58-5c9b8867b41f/petrobras-records-38%25-drop-in.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,05:04AM,Petrobras: Q1 Earnings Snapshot,https://finance.yahoo.com/news/petrobras-q1-earnings-snapshot-090451319.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,May-13-24 08:07PM,UPDATE 1-Brazil's Petrobras reports 38% drop in first-quarter profit,https://finance.yahoo.com/news/1-brazils-petrobras-reports-38-000720306.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,07:42PM,Brazil's Petrobras reports recurring net profit of 23.9 bln reais in first quarter,https://finance.yahoo.com/news/brazils-petrobras-reports-recurring-net-234209349.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,May-06-24 11:25AM,"EMERGING MARKETS-Rate-cut optimism boosts Latin American stocks, currencies",https://finance.yahoo.com/news/emerging-markets-rate-cut-optimism-152537169.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,05:43AM,Petrobras loads diesel from Reliance on crude tanker in India after delay,https://finance.yahoo.com/news/petrobras-loads-diesel-reliance-crude-094325774.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,May-02-24 07:01AM,Petroleo Brasileiro SA Petrobras's Dividend Analysis,https://finance.yahoo.com/news/petroleo-brasileiro-sa-petrobrass-dividend-110122076.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,Apr-30-24 05:15PM,Transocean (RIG) Q1 2024 Earnings Call Transcript,https://finance.yahoo.com/m/3430e64f-75f4-33e5-aea2-c39577a8d3ed/transocean-%28rig%29-q1-2024.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,10:00AM,Petrobras' Dividend Thesis Is Clouded by Policy Shifts,https://finance.yahoo.com/news/petrobras-dividend-thesis-clouded-policy-140003029.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,Apr-25-24 02:49PM,Petrobras Shareholders Approve Additional Dividends of $0.56 per Share,https://finance.yahoo.com/news/petrobras-shareholders-approve-additional-dividends-184937428.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,01:12PM,Petrobras shareholders approve pay out of 50% of withheld dividends,https://finance.yahoo.com/news/petrobras-shareholders-approve-pay-50-171259227.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,07:02AM,Petroleo Brasileiro SA Petrobras's Dividend Analysis,https://finance.yahoo.com/news/petroleo-brasileiro-sa-petrobrass-dividend-110216169.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,Apr-23-24 11:44AM,UPDATE 1-Brazil's Lula weighing when to announce next central bank chief,https://finance.yahoo.com/news/1-brazils-lula-weighing-announce-154415680.html
Petroleo Brasileiro S.A. Petrobras ADR,PBR-A,Apr-21-24 09:35AM,15 Best Affordable Dividend Stocks To Invest In Right Now,https://finance.yahoo.com/news/15-best-affordable-dividend-stocks-133547678.html
